meal_name,carb,meat,vege,fruit,type,vegan,allergy,time
Tuna Sandwish,bread,tuna,lettuce,None,toast,no,bean/nuts,Snack
Salmon Sandwish,bread,salmon,lettuce,None,toast,no,None,Snack
Salmon Sandwish,bread,salmon,lettuce,None,toast,no,lactose,Snack
Salmon Sandwish,bread,salmon,lettuce,None,toast,no,egg,Snack
Salmon Sandwish,bread,salmon,lettuce,None,toast,no,bean/nuts,Snack
Turkey Sandwish,bread,turkey,lettuce,None,toast,no,None,Snack
Turkey Sandwish,bread,turkey,lettuce,None,toast,no,lactose,Snack
Turkey Sandwish,bread,turkey,lettuce,None,toast,no,egg,Snack
Turkey Sandwish,bread,turkey,lettuce,None,toast,no,bean/nuts,Snack
Turkey Sandwish,bread,turkey,lettuce,None,toast,no,seafood,Snack
Bacon Sandwish,bread,pork,lettuce,None,toast,no,None,Snack
Bacon Sandwish,bread,pork,lettuce,None,toast,no,lactose,Snack
Bacon Sandwish,bread,pork,lettuce,None,toast,no,egg,Snack
Bacon Sandwish,bread,pork,lettuce,None,toast,no,bean/nuts,Snack
Bacon Sandwish,bread,pork,lettuce,None,toast,no,seafood,Snack
Shrimp Sandwish,bread,shrimp,lettuce,None,toast,no,None,Snack
Shrimp Sandwish,bread,shrimp,lettuce,None,toast,no,lactose,Snack
Shrimp Sandwish,bread,shrimp,lettuce,None,toast,no,egg,Snack
Shrimp Sandwish,bread,shrimp,lettuce,None,toast,no,bean/nuts,Snack
Egg Sandwish,bread,egg,lettuce,None,toast,no,None,Snack
Egg Sandwish,bread,egg,lettuce,None,toast,no,lactose,Snack
Egg Sandwish,bread,egg,lettuce,None,toast,no,egg,Snack
Egg Sandwish,bread,egg,lettuce,None,toast,no,bean/nuts,Snack
Oatmeal with Apple,oats,None,None,apple,grain,yes,None,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,yes,None,Snack
Oatmeal with banana,oats,None,None,banana,grain,yes,None,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,yes,None,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,yes,None,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,yes,None,Snack
Oatmeal with Apple,oats,None,None,apple,grain,no,None,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,no,None,Snack
Oatmeal with banana,oats,None,None,banana,grain,no,None,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,no,None,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,no,None,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,no,None,Snack
Oatmeal with Apple,oats,None,None,apple,grain,yes,egg,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,yes,egg,Snack
Oatmeal with banana,oats,None,None,banana,grain,yes,egg,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,yes,egg,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,yes,egg,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,yes,egg,Snack
Oatmeal with Apple,oats,None,None,apple,grain,no,egg,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,no,egg,Snack
Oatmeal with banana,oats,None,None,banana,grain,no,egg,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,no,egg,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,no,egg,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,no,egg,Snack
Oatmeal with Apple,oats,None,None,apple,grain,yes,seafood,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,yes,seafood,Snack
Oatmeal with banana,oats,None,None,banana,grain,yes,seafood,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,yes,seafood,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,yes,seafood,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,yes,seafood,Snack
Oatmeal with Apple,oats,None,None,apple,grain,no,seafood,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,no,seafood,Snack
Oatmeal with banana,oats,None,None,banana,grain,no,seafood,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,no,seafood,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,no,seafood,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,no,seafood,Snack
Oatmeal with Apple,oats,None,None,apple,grain,yes,bean/nuts,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,yes,bean/nuts,Snack
Oatmeal with banana,oats,None,None,banana,grain,yes,bean/nuts,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,yes,bean/nuts,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,yes,bean/nuts,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,yes,bean/nuts,Snack
Oatmeal with Apple,oats,None,None,apple,grain,no,bean/nuts,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,no,bean/nuts,Snack
Oatmeal with banana,oats,None,None,banana,grain,no,bean/nuts,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,no,bean/nuts,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,no,bean/nuts,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,no,bean/nuts,Snack
Oatmeal with Apple,oats,None,None,apple,grain,yes,lactose,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,yes,lactose,Snack
Oatmeal with banana,oats,None,None,banana,grain,yes,lactose,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,yes,lactose,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,yes,lactose,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,yes,lactose,Snack
Oatmeal with Apple,oats,None,None,apple,grain,no,lactose,Snack
Oatmeal with Strawberry,oats,None,None,strawberry,grain,no,lactose,Snack
Oatmeal with banana,oats,None,None,banana,grain,no,lactose,Snack
Oatmeal with Blueberry,oats,None,None,blueberry,grain,no,lactose,Snack
Oatmeal with Blackberry,oats,None,None,blackberry,grain,no,lactose,Snack
Oatmeal with Kiwi,oats,None,None,kiwi,grain,no,lactose,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,yes,None,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,no,None,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,yes,bean/nuts,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,no,bean/nuts,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,yes,gluten,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,no,gluten,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,yes,lactose,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,no,lactose,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,yes,seafood,Snack
Oatmeal with Avocado,oats,None,None,avocado,grain,no,seafood,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,yes,None,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,no,None,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,yes,None,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,no,None,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,yes,None,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,no,None,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,yes,seafood,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,no,seafood,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,yes,seafood,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,no,seafood,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,yes,seafood,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,no,seafood,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,yes,bean/nuts,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,no,bean/nuts,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,yes,bean/nuts,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,no,bean/nuts,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,yes,bean/nuts,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,no,bean/nuts,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,yes,egg,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,no,egg,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,yes,egg,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,no,egg,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,yes,egg,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,no,egg,Snack
Chicken Taco,corn tortilla,chicken,tomato,None,wrap,no,None,Snack
Beef Taco,corn tortilla,beef,tomato,None,wrap,no,None,Snack
Pork Taco,corn tortilla,pork,tomato,None,wrap,no,None,Snack
Salmon Taco,corn tortilla,salmon,tomato,None,wrap,no,None,Snack
Turkey Taco,corn tortilla,turkey,tomato,None,wrap,no,None,Snack
Tuna Taco,corn tortilla,tuna,tomato,None,wrap,no,None,Snack
Shrimp Taco,corn tortilla,shrimp,tomato,None,wrap,no,None,Snack
Chicken Taco,corn tortilla,chicken,lettuce,None,wrap,no,None,Snack
Beef Taco,corn tortilla,beef,lettuce,None,wrap,no,None,Snack
Pork Taco,corn tortilla,pork,lettuce,None,wrap,no,None,Snack
Salmon Taco,corn tortilla,salmon,lettuce,None,wrap,no,None,Snack
Turkey Taco,corn tortilla,turkey,lettuce,None,wrap,no,None,Snack
Tuna Taco,corn tortilla,tuna,lettuce,None,wrap,no,None,Snack
Shrimp Taco,corn tortilla,shrimp,lettuce,None,wrap,no,None,Snack
Chicken Taco,corn tortilla,chicken,spinach,None,wrap,no,None,Snack
Beef Taco,corn tortilla,beef,spinach,None,wrap,no,None,Snack
Pork Taco,corn tortilla,pork,spinach,None,wrap,no,None,Snack
Salmon Taco,corn tortilla,salmon,spinach,None,wrap,no,None,Snack
Turkey Taco,corn tortilla,turkey,spinach,None,wrap,no,None,Snack
Tuna Taco,corn tortilla,tuna,spinach,None,wrap,no,None,Snack
Shrimp Taco,corn tortilla,shrimp,spinach,None,wrap,no,None,Snack
Chicken Taco,corn tortilla,chicken,tomato,None,wrap,no,egg,Snack
Beef Taco,corn tortilla,beef,tomato,None,wrap,no,egg,Snack
Pork Taco,corn tortilla,pork,tomato,None,wrap,no,egg,Snack
Salmon Taco,corn tortilla,salmon,tomato,None,wrap,no,egg,Snack
Turkey Taco,corn tortilla,turkey,tomato,None,wrap,no,egg,Snack
Tuna Taco,corn tortilla,tuna,tomato,None,wrap,no,egg,Snack
Shrimp Taco,corn tortilla,shrimp,tomato,None,wrap,no,egg,Snack
Chicken Taco,corn tortilla,chicken,lettuce,None,wrap,no,egg,Snack
Beef Taco,corn tortilla,beef,lettuce,None,wrap,no,egg,Snack
Pork Taco,corn tortilla,pork,lettuce,None,wrap,no,egg,Snack
Salmon Taco,corn tortilla,salmon,lettuce,None,wrap,no,egg,Snack
Turkey Taco,corn tortilla,turkey,lettuce,None,wrap,no,egg,Snack
Tuna Taco,corn tortilla,tuna,lettuce,None,wrap,no,egg,Snack
Shrimp Taco,corn tortilla,shrimp,lettuce,None,wrap,no,egg,Snack
Chicken Taco,corn tortilla,chicken,spinach,None,wrap,no,egg,Snack
Beef Taco,corn tortilla,beef,spinach,None,wrap,no,egg,Snack
Pork Taco,corn tortilla,pork,spinach,None,wrap,no,egg,Snack
Salmon Taco,corn tortilla,salmon,spinach,None,wrap,no,egg,Snack
Turkey Taco,corn tortilla,turkey,spinach,None,wrap,no,egg,Snack
Tuna Taco,corn tortilla,tuna,spinach,None,wrap,no,egg,Snack
Shrimp Taco,corn tortilla,shrimp,spinach,None,wrap,no,egg,Snack
Chicken Taco,corn tortilla,chicken,tomato,None,wrap,no,bean/nuts,Snack
Beef Taco,corn tortilla,beef,tomato,None,wrap,no,bean/nuts,Snack
Pork Taco,corn tortilla,pork,tomato,None,wrap,no,bean/nuts,Snack
Salmon Taco,corn tortilla,salmon,tomato,None,wrap,no,bean/nuts,Snack
Turkey Taco,corn tortilla,turkey,tomato,None,wrap,no,bean/nuts,Snack
Tuna Taco,corn tortilla,tuna,tomato,None,wrap,no,bean/nuts,Snack
Shrimp Taco,corn tortilla,shrimp,tomato,None,wrap,no,bean/nuts,Snack
Chicken Taco,corn tortilla,chicken,lettuce,None,wrap,no,bean/nuts,Snack
Beef Taco,corn tortilla,beef,lettuce,None,wrap,no,bean/nuts,Snack
Pork Taco,corn tortilla,pork,lettuce,None,wrap,no,bean/nuts,Snack
Salmon Taco,corn tortilla,salmon,lettuce,None,wrap,no,bean/nuts,Snack
Turkey Taco,corn tortilla,turkey,lettuce,None,wrap,no,bean/nuts,Snack
Tuna Taco,corn tortilla,tuna,lettuce,None,wrap,no,bean/nuts,Snack
Shrimp Taco,corn tortilla,shrimp,lettuce,None,wrap,no,bean/nuts,Snack
Chicken Taco,corn tortilla,chicken,spinach,None,wrap,no,bean/nuts,Snack
Beef Taco,corn tortilla,beef,spinach,None,wrap,no,bean/nuts,Snack
Pork Taco,corn tortilla,pork,spinach,None,wrap,no,bean/nuts,Snack
Salmon Taco,corn tortilla,salmon,spinach,None,wrap,no,bean/nuts,Snack
Turkey Taco,corn tortilla,turkey,spinach,None,wrap,no,bean/nuts,Snack
Tuna Taco,corn tortilla,tuna,spinach,None,wrap,no,bean/nuts,Snack
Shrimp Taco,corn tortilla,shrimp,spinach,None,wrap,no,bean/nuts,Snack
Chicken Taco,corn tortilla,chicken,tomato,None,wrap,no,seafood,Snack
Beef Taco,corn tortilla,beef,tomato,None,wrap,no,seafood,Snack
Pork Taco,corn tortilla,pork,tomato,None,wrap,no,seafood,Snack
Turkey Taco,corn tortilla,turkey,tomato,None,wrap,no,seafood,Snack
Chicken Taco,corn tortilla,chicken,lettuce,None,wrap,no,seafood,Snack
Beef Taco,corn tortilla,beef,lettuce,None,wrap,no,seafood,Snack
Pork Taco,corn tortilla,pork,lettuce,None,wrap,no,seafood,Snack
Turkey Taco,corn tortilla,turkey,lettuce,None,wrap,no,seafood,Snack
Chicken Taco,corn tortilla,chicken,spinach,None,wrap,no,seafood,Snack
Beef Taco,corn tortilla,beef,spinach,None,wrap,no,seafood,Snack
Pork Taco,corn tortilla,pork,spinach,None,wrap,no,seafood,Snack
Turkey Taco,corn tortilla,turkey,spinach,None,wrap,no,seafood,Snack
Vege Taco,corn tortilla,None,spinach,None,wrap,yes,gluten,Snack
Vege Taco,corn tortilla,None,tomato,None,wrap,yes,gluten,Snack
Vege Taco,corn tortilla,None,lettuce,None,wrap,no,gluten,Snack
Chicken Taco,corn tortilla,chicken,tomato,None,wrap,no,gluten,Snack
Beef Taco,corn tortilla,beef,tomato,None,wrap,no,gluten,Snack
Pork Taco,corn tortilla,pork,tomato,None,wrap,no,gluten,Snack
Salmon Taco,corn tortilla,salmon,tomato,None,wrap,no,gluten,Snack
Turkey Taco,corn tortilla,turkey,tomato,None,wrap,no,gluten,Snack
Tuna Taco,corn tortilla,tuna,tomato,None,wrap,no,gluten,Snack
Shrimp Taco,corn tortilla,shrimp,tomato,None,wrap,no,gluten,Snack
Chicken Taco,corn tortilla,chicken,lettuce,None,wrap,no,gluten,Snack
Beef Taco,corn tortilla,beef,lettuce,None,wrap,no,gluten,Snack
Pork Taco,corn tortilla,pork,lettuce,None,wrap,no,gluten,Snack
Salmon Taco,corn tortilla,salmon,lettuce,None,wrap,no,gluten,Snack
Turkey Taco,corn tortilla,turkey,lettuce,None,wrap,no,gluten,Snack
Tuna Taco,corn tortilla,tuna,lettuce,None,wrap,no,gluten,Snack
Shrimp Taco,corn tortilla,shrimp,lettuce,None,wrap,no,gluten,Snack
Chicken Taco,corn tortilla,chicken,spinach,None,wrap,no,gluten,Snack
Beef Taco,corn tortilla,beef,spinach,None,wrap,no,gluten,Snack
Pork Taco,corn tortilla,pork,spinach,None,wrap,no,gluten,Snack
Salmon Taco,corn tortilla,salmon,spinach,None,wrap,no,gluten,Snack
Turkey Taco,corn tortilla,turkey,spinach,None,wrap,no,gluten,Snack
Tuna Taco,corn tortilla,tuna,spinach,None,wrap,no,gluten,Snack
Shrimp Taco,corn tortilla,shrimp,spinach,None,wrap,no,gluten,Snack
Vege Burrito,tortilla,None,spinach,None,wrap,yes,None,Lunch
Vege Burrito,tortilla,None,spinach,None,wrap,no,None,Lunch
Vege Burrito,tortilla,None,tomato,None,wrap,yes,None,Lunch
Vege Burrito,tortilla,None,tomato,None,wrap,no,None,Lunch
Vege Burrito,tortilla,None,lettuce,None,wrap,yes,None,Lunch
Vege Burrito,tortilla,None,lettuce,None,wrap,no,None,Lunch
Vege Burrito,tortilla,None,spinach,None,wrap,yes,seafood,Lunch
Vege Burrito,tortilla,None,spinach,None,wrap,no,seafood,Lunch
Vege Burrito,tortilla,None,tomato,None,wrap,yes,seafood,Lunch
Vege Burrito,tortilla,None,tomato,None,wrap,no,seafood,Lunch
Vege Burrito,tortilla,None,lettuce,None,wrap,yes,seafood,Lunch
Vege Burrito,tortilla,None,lettuce,None,wrap,no,seafood,Lunch
Vege Burrito,tortilla,None,spinach,None,wrap,yes,bean/nuts,Lunch
Vege Burrito,tortilla,None,spinach,None,wrap,no,bean/nuts,Lunch
Vege Burrito,tortilla,None,tomato,None,wrap,yes,bean/nuts,Lunch
Vege Burrito,tortilla,None,tomato,None,wrap,no,bean/nuts,Lunch
Vege Burrito,tortilla,None,lettuce,None,wrap,yes,bean/nuts,Lunch
Vege Burrito,tortilla,None,lettuce,None,wrap,no,bean/nuts,Lunch
Vege Burrito,tortilla,None,spinach,None,wrap,yes,egg,Lunch
Vege Burrito,tortilla,None,spinach,None,wrap,no,egg,Lunch
Vege Burrito,tortilla,None,tomato,None,wrap,yes,egg,Lunch
Vege Burrito,tortilla,None,tomato,None,wrap,no,egg,Lunch
Vege Burrito,tortilla,None,lettuce,None,wrap,yes,egg,Lunch
Vege Burrito,tortilla,None,lettuce,None,wrap,no,egg,Lunch
Chicken Burrito,tortilla,chicken,tomato,None,wrap,no,None,Lunch
Beef Burrito,tortilla,beef,tomato,None,wrap,no,None,Lunch
Pork Burrito,tortilla,pork,tomato,None,wrap,no,None,Lunch
Salmon Burrito,tortilla,salmon,tomato,None,wrap,no,None,Lunch
Turkey Burrito,tortilla,turkey,tomato,None,wrap,no,None,Lunch
Tuna Burrito,tortilla,turkey,tomato,None,wrap,no,None,Lunch
Shrimp Burrito,tortilla,shrimp,tomato,None,wrap,no,None,Lunch
Chicken Burrito,tortilla,chicken,lettuce,None,wrap,no,None,Lunch
Beef Burrito,tortilla,beef,lettuce,None,wrap,no,None,Lunch
Pork Burrito,tortilla,pork,lettuce,None,wrap,no,None,Lunch
Salmon Burrito,tortilla,salmon,lettuce,None,wrap,no,None,Lunch
Turkey Burrito,tortilla,turkey,lettuce,None,wrap,no,None,Lunch
Tuna Burrito,tortilla,tuna,lettuce,None,wrap,no,None,Lunch
Shrimp Burrito,tortilla,shrimp,lettuce,None,wrap,no,None,Lunch
Chicken Burrito,tortilla,chicken,spinach,None,wrap,no,None,Lunch
Beef Burrito,tortilla,beef,spinach,None,wrap,no,None,Lunch
Pork Burrito,tortilla,pork,spinach,None,wrap,no,None,Lunch
Salmon Burrito,tortilla,salmon,spinach,None,wrap,no,None,Lunch
Turkey Burrito,tortilla,turkey,spinach,None,wrap,no,None,Lunch
Tuna Burrito,tortilla,tuna,spinach,None,wrap,no,None,Lunch
Shrimp Burrito,tortilla,shrimp,spinach,None,wrap,no,None,Lunch
Chicken Burrito,tortilla,chicken,tomato,None,wrap,no,egg,Lunch
Beef Burrito,tortilla,beef,tomato,None,wrap,no,egg,Lunch
Pork Burrito,tortilla,pork,tomato,None,wrap,no,egg,Lunch
Salmon Burrito,tortilla,salmon,tomato,None,wrap,no,egg,Lunch
Turkey Burrito,tortilla,turkey,tomato,None,wrap,no,egg,Lunch
Tuna Burrito,tortilla,turkey,tomato,None,wrap,no,egg,Lunch
Shrimp Burrito,tortilla,shrimp,tomato,None,wrap,no,egg,Lunch
Chicken Burrito,tortilla,chicken,lettuce,None,wrap,no,egg,Lunch
Beef Burrito,tortilla,beef,lettuce,None,wrap,no,egg,Lunch
Pork Burrito,tortilla,pork,lettuce,None,wrap,no,egg,Lunch
Salmon Burrito,tortilla,salmon,lettuce,None,wrap,no,egg,Lunch
Turkey Burrito,tortilla,turkey,lettuce,None,wrap,no,egg,Lunch
Tuna Burrito,tortilla,tuna,lettuce,None,wrap,no,egg,Lunch
Shrimp Burrito,tortilla,shrimp,lettuce,None,wrap,no,egg,Lunch
Chicken Burrito,tortilla,chicken,spinach,None,wrap,no,egg,Lunch
Beef Burrito,tortilla,beef,spinach,None,wrap,no,egg,Lunch
Pork Burrito,tortilla,pork,spinach,None,wrap,no,egg,Lunch
Salmon Burrito,tortilla,salmon,spinach,None,wrap,no,egg,Lunch
Turkey Burrito,tortilla,turkey,spinach,None,wrap,no,egg,Lunch
Tuna Burrito,tortilla,tuna,spinach,None,wrap,no,egg,Lunch
Shrimp Burrito,tortilla,shrimp,spinach,None,wrap,no,egg,Lunch
Chicken Burrito,tortilla,chicken,tomato,None,wrap,no,bean/nuts,Lunch
Beef Burrito,tortilla,beef,tomato,None,wrap,no,bean/nuts,Lunch
Pork Burrito,tortilla,pork,tomato,None,wrap,no,bean/nuts,Lunch
